State,CD,State-CD,ID
TX,22,TX22,4497
TX,22,TX22,4498
TX,23,TX23,4107
TX,23,TX23,4012
TX,23,TX23,3918
TX,23,TX23,3919
TX,23,TX23,4013
TX,24,TX24,3543
TX,24,TX24,3544
TX,24,TX24,3545
TX,24,TX24,3638
TX,24,TX24,3639
TX,25,TX25,4016
TX,25,TX25,4017
TX,25,TX25,3921
TX,25,TX25,3922
TX,25,TX25,3923
TX,26,TX26,3353
TX,26,TX26,3354
TX,26,TX26,3355
TX,26,TX26,3448
TX,26,TX26,3449
TX,27,TX27,4875
TX,27,TX27,4876
TX,27,TX27,4780
TX,27,TX27,4781
TX,27,TX27,4686
TX,28,TX28,4491
TX,28,TX28,4492
TX,28,TX28,4493
TX,28,TX28,4586
TX,28,TX28,4587
TX,29,TX29,4119
TX,29,TX29,4118
TX,29,TX29,4117
TX,29,TX29,4212
TX,29,TX29,4213
TX,30,TX30,3828
TX,30,TX30,3829
TX,30,TX30,3830
TX,30,TX30,3735
TX,30,TX30,3734
TX,31,TX31,4110
TX,31,TX31,4111
TX,31,TX31,4204
TX,31,TX31,4205
TX,31,TX31,4206
TX,32,TX32,3546
TX,32,TX32,3640
TX,32,TX32,3641
TX,32,TX32,3736
TX,32,TX32,3737
TX,33,TX33,3826
TX,33,TX33,3827
TX,33,TX33,3731
TX,33,TX33,3732
TX,33,TX33,3733
TX,34,TX34,4874
TX,34,TX34,4969
TX,34,TX34,4970
TX,34,TX34,5065
TX,34,TX34,5066
TX,35,TX35,4301
TX,35,TX35,4302
TX,35,TX35,4303
TX,35,TX35,4396
TX,35,TX35,4397
TX,36,TX36,4024
TX,36,TX36,4025
TX,36,TX36,4120
TX,36,TX36,4121
TX,36,TX36,4122
UT,1,UT1,2773
UT,1,UT1,2774
UT,1,UT1,2868
UT,1,UT1,2869
UT,1,UT1,2963
UT,2,UT2,3058
UT,2,UT2,3059
UT,2,UT2,3153
UT,2,UT2,3154
UT,2,UT2,3248
UT,3,UT3,3155
UT,3,UT3,3156
UT,3,UT3,3249
UT,3,UT3,3250
UT,3,UT3,3251
UT,4,UT4,2964
UT,4,UT4,2965
UT,4,UT4,2966
UT,4,UT4,3060
UT,4,UT4,3061
VT,1,VT1,456
VT,1,VT1,455
VT,1,VT1,551
VT,1,VT1,646
VT,1,VT1,741
VA,1,VA1,3003
VA,1,VA1,2908
VA,1,VA1,2909
VA,1,VA1,2815
VA,1,VA1,2814
VA,2,VA2,3012
VA,2,VA2,3106
VA,2,VA2,2916
VA,2,VA2,2917
VA,2,VA2,2822
VA,3,VA3,3010
VA,3,VA3,3009
VA,3,VA3,3008
VA,3,VA3,2912
VA,3,VA3,3007
VA,4,VA4,2910
VA,4,VA4,2911
VA,4,VA4,3006
VA,4,VA4,3004
VA,4,VA4,3005
VA,5,VA5,3001
VA,5,VA5,3000
VA,5,VA5,2905
VA,5,VA5,2810
VA,5,VA5,2811
VA,6,VA6,2809
VA,6,VA6,2904
VA,6,VA6,2903
VA,6,VA6,2999
VA,6,VA6,2998
VA,7,VA7,3002
VA,7,VA7,2906
VA,7,VA7,2907
VA,7,VA7,2812
VA,7,VA7,2813
VA,8,VA8,2816
VA,8,VA8,2720
VA,8,VA8,2625
VA,8,VA8,2626
VA,8,VA8,2721
VA,9,VA9,2902
VA,9,VA9,2901
VA,9,VA9,2997
VA,9,VA9,2996
VA,9,VA9,2995
VA,10,VA10,2528
VA,10,VA10,2529
VA,10,VA10,2530
VA,10,VA10,2435
VA,10,VA10,2434
VA,11,VA11,2624
VA,11,VA11,2623
VA,11,VA11,2718
VA,11,VA11,2719
VA,11,VA11,2717
WA,1,WA1,484
WA,1,WA1,578
WA,1,WA1,579
WA,1,WA1,673
WA,1,WA1,674
WA,2,WA2,482
WA,2,WA2,483
WA,2,WA2,576
WA,2,WA2,577
WA,2,WA2,672
WA,3,WA3,857
WA,3,WA3,858
WA,3,WA3,859
WA,3,WA3,952
WA,3,WA3,953
WA,4,WA4,957
WA,4,WA4,958
WA,4,WA4,1052
WA,4,WA4,1053
WA,4,WA4,1054
WA,5,WA5,767
WA,5,WA5,768
WA,5,WA5,863
WA,5,WA5,864
WA,5,WA5,959
WA,6,WA6,571
WA,6,WA6,572
WA,6,WA6,667
WA,6,WA6,668
WA,6,WA6,762
WA,7,WA7,574
WA,7,WA7,575
WA,7,WA7,479
WA,7,WA7,480
WA,7,WA7,481
WA,8,WA8,765
WA,8,WA8,766
WA,8,WA8,861
WA,8,WA8,862
WA,8,WA8,956
WA,9,WA9,669
WA,9,WA9,670
WA,9,WA9,671
WA,9,WA9,763
WA,9,WA9,764
WA,10,WA10,860
WA,10,WA10,954
WA,10,WA10,955
WA,10,WA10,1050
WA,10,WA10,1051
WV,1,WV1,2336
WV,1,WV1,2431
WV,1,WV1,2525
WV,1,WV1,2526
WV,1,WV1,2622
WV,2,WV2,2339
WV,2,WV2,2338
WV,2,WV2,2433
WV,2,WV2,2432
WV,2,WV2,2527
WV,3,WV3,2620
WV,3,WV3,2621
WV,3,WV3,2716
WV,3,WV3,2715
WV,3,WV3,2714
WI,1,WI1,1469
WI,1,WI1,1468
WI,1,WI1,1467
WI,1,WI1,1372
WI,1,WI1,1373
WI,2,WI2,1371
WI,2,WI2,1466
WI,2,WI2,1465
WI,2,WI2,1370
WI,2,WI2,1275
WI,3,WI3,990
WI,3,WI3,1085
WI,3,WI3,1179
WI,3,WI3,989
WI,3,WI3,1084
WI,4,WI4,1089
WI,4,WI4,1183
WI,4,WI4,1278
WI,4,WI4,1184
WI,4,WI4,1279
WI,5,WI5,1276
WI,5,WI5,1277
WI,5,WI5,1182
WI,5,WI5,1181
WI,5,WI5,1180
WI,6,WI6,1088
WI,6,WI6,1087
WI,6,WI6,1086
WI,6,WI6,991
WI,6,WI6,992
WI,7,WI7,895
WI,7,WI7,896
WI,7,WI7,800
WI,7,WI7,801
WI,7,WI7,802
WI,8,WI8,897
WI,8,WI8,898
WI,8,WI8,899
WI,8,WI8,993
WI,8,WI8,994
WY,1,WY1,677
WY,1,WY1,678
WY,1,WY1,679
WY,1,WY1,773
WY,1,WY1,772
